"Expr1000","Date","Station Group","Station ID","Site Name","Trip ID","Elevation","Bottom Sounding"
"LP700708",7/8/1970 11:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP700708",,
"LP700708",7/8/1970 13:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP700708",,
"LP700708",7/8/1970 14:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP700708",,
"LP700708",7/9/1970 10:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP700708",,
"LP700708",7/15/1970 8:40:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP700708",3600.94,
"LP700708",7/15/1970 11:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP700708",,
"LP700708",7/15/1970 14:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP700708",3601.77,
"LP700812",8/12/1970 9:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP700812",3598.97,
"LP700812",8/12/1970 14:20:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP700812",3599.92,
"LP700902",9/2/1970 8:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP700902",3597.53,
"LP700902",9/2/1970 10:20:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP700902",3596.97,
"LP701008",10/8/1970 9:20:00,"LPCR2387","SCUCLP18","HITE BASIN","LP701008",3597.96,
"LP701008",10/8/1970 11:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP701008",3597.96,
"LP701008",10/8/1970 15:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP701008",3597.96,
"LP701008",10/9/1970 7:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP701008",3597.96,
"LP701008",10/9/1970 8:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP701008",3597.96,
"LP701008",10/9/1970 10:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP701008",3597.96,
"LP701008",10/9/1970 13:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP701008",3597.96,
"LP701008",10/12/1970 8:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP701008",3599.16,
"LP701117",11/17/1970 10:40:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP701117",3600.94,
"LP701117",11/17/1970 14:20:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP701117",3600.68,
"LP701211",12/11/1970 10:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP701211",3600.94,
"LP701211",12/11/1970 14:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP701211",3601.09,
"LP710111",1/11/1971 14:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710111",3597.96,
"LP710111",1/11/1971 16:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP710111",3597.96,
"LP710111",1/12/1971 8:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP710111",3597.96,
"LP710111",1/12/1971 12:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP710111",3597.96,
"LP710111",1/12/1971 16:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP710111",3597.96,
"LP710111",1/13/1971 10:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP710111",3597.96,
"LP710111",1/13/1971 15:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP710111",3597.96,
"LP710111",1/14/1971 9:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710111",3598.87,
"LP710210",2/10/1971 11:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710210",3601.96,
"LP710210",2/10/1971 15:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710210",3601.85,
"LP710303",3/3/1971 12:15:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710303",3600.94,
"LP710303",3/4/1971 14:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710303",3602.23,
"LP710407",4/7/1971 10:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710407",3600.94,
"LP710407",4/8/1971 9:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710407",3602.31,
"LP710510",5/10/1971 14:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP710510",3602.94,
"LP710510",5/11/1971 9:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP710510",3602.94,
"LP710510",5/11/1971 11:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP710510",3602.94,
"LP710510",5/11/1971 14:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP710510",3602.94,
"LP710510",5/12/1971 10:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710510",3602.94,
"LP710510",5/19/1971 8:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP710510",3603.96,
"LP710510",5/19/1971 12:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP710510",3603.96,
"LP710510",5/20/1971 14:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710510",3606.53,
"LP710628",6/28/1971 9:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710628",3618.95,
"LP710628",6/29/1971 8:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP710628",3618.95,
"LP710628",6/29/1971 10:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP710628",3618.95,
"LP710628",6/29/1971 15:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP710628",3618.95,
"LP710628",6/30/1971 8:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP710628",3618.95,
"LP710628",6/30/1971 9:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP710628",3618.95,
"LP710628",6/30/1971 12:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP710628",3618.95,
"LP710628",7/1/1971 14:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710628",3621.03,
"LP710818",8/18/1971 9:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP710818",3617.97,
"LP710818",8/18/1971 15:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP710818",3618.33,
"LP711006",10/6/1971 9:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP711006",3612.95,
"LP711006",10/7/1971 8:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP711006",3612.95,
"LP711006",10/7/1971 10:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP711006",3612.95,
"LP711006",10/7/1971 13:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP711006",3612.95,
"LP711006",10/7/1971 15:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP711006",3612.95,
"LP711006",10/8/1971 10:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP711006",3612.95,
"LP711006",10/8/1971 12:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP711006",3612.95,
"LP711006",10/13/1971 15:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP711006",3614.11,
"LP711103",11/2/1971 9:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP711103",3613.98,
"LP711103",11/3/1971 10:15:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP711103",3612.95,
"LP711103",11/3/1971 13:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP711103",3612.95,
"LP711103",11/4/1971 8:45:00,"LPCR2387","SCUCLP18","HITE BASIN","LP711103",3612.95,
"LP711103",11/4/1971 10:45:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP711103",3612.95,
"LP711103",11/4/1971 12:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP711103",3612.95,
"LP711103",11/5/1971 11:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP711103",3612.95,
"LP711103",11/5/1971 14:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP711103",3612.95,
"LP711207",12/7/1971 10:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP711207",3610.95,
"LP711207",12/8/1971 8:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP711207",3610.95,
"LP711207",12/8/1971 10:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP711207",3610.95,
"LP711207",12/8/1971 13:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP711207",3610.95,
"LP711207",12/8/1971 14:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP711207",3610.95,
"LP711207",12/9/1971 8:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP711207",3610.95,
"LP711207",12/9/1971 10:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP711207",3610.95,
"LP711207",12/9/1971 13:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP711207",3611.39,
"LP720105",1/4/1972 13:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720105",3609.50,
"LP720105",1/5/1972 11:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720105",3607.96,
"LP720105",1/5/1972 15:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720105",3607.96,
"LP720105",1/6/1972 9:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720105",3607.96,
"LP720105",1/6/1972 11:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720105",3607.96,
"LP720105",1/6/1972 13:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720105",3607.96,
"LP720105",1/7/1972 9:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720105",3607.96,
"LP720105",1/7/1972 10:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720105",3607.96,
"LP720207",2/4/1972 13:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720207",3607.29,
"LP720207",2/7/1972 12:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720207",3605.96,
"LP720207",2/8/1972 8:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720207",3605.96,
"LP720207",2/8/1972 13:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720207",3605.96,
"LP720207",2/9/1972 10:45:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720207",3605.96,
"LP720207",2/9/1972 14:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720207",3605.96,
"LP720207",2/10/1972 10:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720207",3605.96,
"LP720207",2/10/1972 11:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720207",3605.96,
"LP720308",3/8/1972 12:05:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720308",3608.95,
"LP720308",3/8/1972 14:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720308",3608.95,
"LP720308",3/9/1972 9:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720308",3608.95,
"LP720308",3/14/1972 10:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720308",3611.27,
"LP720308",3/15/1972 10:30:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720308",3609.96,
"LP720308",3/16/1972 8:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720308",3609.96,
"LP720308",3/16/1972 10:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720308",3609.96,
"LP720308",3/16/1972 12:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720308",3609.96,
"LP720413",4/11/1972 13:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720413",3612.64,
"LP720413",4/13/1972 8:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720413",3610.95,
"LP720413",4/13/1972 10:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720413",3610.95,
"LP720413",4/14/1972 9:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720413",3610.95,
"LP720413",4/14/1972 10:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720413",3610.95,
"LP720413",4/14/1972 11:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720413",3610.95,
"LP720413",4/14/1972 13:40:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720413",3610.95,
"LP720413",4/17/1972 9:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720413",3610.95,
"LP720503",5/2/1972 9:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720503",3610.31,
"LP720503",5/3/1972 8:50:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720503",3608.95,
"LP720503",5/3/1972 11:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720503",3608.95,
"LP720503",5/3/1972 13:45:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720503",3608.95,
"LP720503",5/3/1972 15:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720503",3608.95,
"LP720503",5/4/1972 9:15:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720503",3608.95,
"LP720503",5/4/1972 10:50:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720503",3608.95,
"LP720503",5/4/1972 11:05:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720503",3608.95,
"LP720612",6/12/1972 15:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720612",3614.95,
"LP720612",6/13/1972 10:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720612",3614.95,
"LP720612",6/13/1972 14:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720612",3614.95,
"LP720612",6/13/1972 15:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720612",3614.95,
"LP720612",6/14/1972 8:05:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720612",3614.95,
"LP720612",6/14/1972 10:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720612",3614.95,
"LP720612",6/14/1972 13:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720612",3614.95,
"LP720612",6/15/1972 12:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720612",3617.65,
"LP720712",7/11/1972 9:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720712",3618.87,
"LP720712",7/12/1972 10:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720712",3617.97,
"LP720712",7/12/1972 11:50:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720712",3617.97,
"LP720712",7/13/1972 8:10:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720712",3617.97,
"LP720712",7/13/1972 12:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720712",3617.97,
"LP720712",7/13/1972 13:20:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720712",3617.97,
"LP720712",7/13/1972 14:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720712",3617.97,
"LP720712",7/14/1972 9:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720712",3617.97,
"LP720808",8/8/1972 9:15:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720808",3612.95,
"LP720808",8/8/1972 10:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720808",3612.95,
"LP720808",8/8/1972 15:40:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720808",3612.95,
"LP720808",8/9/1972 8:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720808",3612.95,
"LP720808",8/9/1972 10:45:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720808",3612.95,
"LP720808",8/9/1972 12:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720808",3612.95,
"LP720808",8/9/1972 13:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720808",3612.95,
"LP720808",8/10/1972 14:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720808",3613.35,
"LP720905",9/5/1972 8:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP720905",3608.32,
"LP720905",9/6/1972 11:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP720905",,
"LP720905",9/7/1972 9:45:00,"LPCR2387","SCUCLP18","HITE BASIN","LP720905",,
"LP720905",9/8/1972 7:45:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP720905",,
"LP720905",9/8/1972 9:10:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP720905",,
"LP720905",9/8/1972 11:15:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP720905",,
"LP720905",9/8/1972 12:05:00,"LPCR0905","SCUCLP14","OAK CANYON","LP720905",,
"LP720905",9/8/1972 13:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP720905",,
"LP721002",9/29/1972 12:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP721002",3603.54,
"LP721002",10/2/1972 9:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP721002",3602.94,
"LP721002",10/3/1972 10:45:00,"LPCR2387","SCUCLP18","HITE BASIN","LP721002",3602.94,
"LP721002",10/3/1972 12:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP721002",3602.94,
"LP721002",10/3/1972 14:20:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP721002",3602.94,
"LP721002",10/4/1972 7:15:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP721002",3602.94,
"LP721002",10/4/1972 9:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP721002",3602.94,
"LP721002",10/4/1972 11:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP721002",3602.94,
"LP721113",11/7/1972 10:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP721113",3609.37,
"LP721113",11/13/1972 13:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP721113",3607.96,
"LP721113",11/14/1972 8:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP721113",3607.96,
"LP721113",11/14/1972 11:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP721113",3607.96,
"LP721113",11/14/1972 12:15:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP721113",3607.96,
"LP721113",11/14/1972 15:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP721113",3607.96,
"LP721113",11/15/1972 11:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP721113",3607.96,
"LP721113",11/15/1972 12:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP721113",3607.96,
"LP721204",12/4/1972 10:50:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP721204",3609.34,
"LP721204",12/12/1972 9:20:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP721204",,
"LP721204",12/12/1972 10:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP721204",,
"LP721204",12/12/1972 12:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP721204",,
"LP721204",12/12/1972 14:05:00,"LPCR2387","SCUCLP18","HITE BASIN","LP721204",,
"LP721204",12/13/1972 10:20:00,"LPCR0905","SCUCLP14","OAK CANYON","LP721204",,
"LP721204",12/13/1972 12:40:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP721204",,
"LP721204",12/13/1972 14:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP721204",,
"LP730115",1/12/1973 13:45:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730115",3603.70,
"LP730115",1/15/1973 16:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730115",3603.96,
"LP730115",1/16/1973 9:25:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730115",3602.94,
"LP730115",1/16/1973 11:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730115",3602.94,
"LP730115",1/16/1973 12:45:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730115",3602.94,
"LP730115",1/16/1973 15:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730115",3602.94,
"LP730115",1/17/1973 10:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730115",3602.94,
"LP730115",1/17/1973 14:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730115",3602.94,
"LP730207",2/6/1973 15:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730207",3600.78,
"LP730207",2/7/1973 15:05:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730207",3599.96,47.20
"LP730207",2/8/1973 9:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730207",3599.96,
"LP730207",2/8/1973 10:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730207",3599.96,
"LP730207",2/8/1973 11:10:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730207",3599.96,
"LP730207",2/8/1973 12:10:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730207",3599.96,
"LP730207",2/9/1973 8:40:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730207",3599.96,
"LP730207",2/9/1973 10:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730207",3599.96,
"LP730228",2/27/1973 15:25:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730228",3600.56,
"LP730228",2/28/1973 14:30:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730228",3600.94,
"LP730228",3/1/1973 9:35:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730228",3600.94,
"LP730228",3/1/1973 13:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730228",3600.94,
"LP730228",3/1/1973 14:30:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730228",3600.94,
"LP730228",3/2/1973 9:45:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730228",3600.94,
"LP730228",3/2/1973 11:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730228",3600.94,
"LP730228",3/2/1973 14:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730228",3600.94,
"LP730403",4/3/1973 10:00:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730403",3595.95,
"LP730403",4/3/1973 13:30:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730403",3595.95,
"LP730403",4/4/1973 9:00:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730403",3595.95,
"LP730403",4/4/1973 13:50:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730403",3595.95,
"LP730403",4/4/1973 14:55:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730403",3595.95,
"LP730403",4/5/1973 9:15:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730403",3595.95,
"LP730403",4/5/1973 12:05:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730403",3595.95,
"LP730403",4/6/1973 9:30:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730403",3596.16,
"LP730515",5/14/1973 13:35:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730515",3599.28,
"LP730515",5/15/1973 13:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730515",3599.96,
"LP730515",5/16/1973 8:40:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730515",3600.94,
"LP730515",5/16/1973 12:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730515",3600.94,
"LP730515",5/16/1973 14:10:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730515",3600.94,
"LP730515",5/17/1973 9:15:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730515",3601.96,
"LP730515",5/17/1973 10:20:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730515",3601.96,
"LP730515",5/17/1973 11:45:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730515",3601.96,
"LP730611",6/8/1973 14:15:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730611",3621.68,
"LP730611",6/11/1973 9:00:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730611",3621.97,
"LP730611",6/11/1973 10:20:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730611",3621.97,
"LP730611",6/11/1973 11:30:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730611",3621.97,
"LP730611",6/11/1973 12:30:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730611",3621.97,
"LP730611",6/11/1973 14:35:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730611",3621.97,
"LP730611",6/12/1973 11:50:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730611",3622.95,
"LP730611",6/13/1973 8:50:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730611",3623.97,
"LP730717",7/17/1973 11:55:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730717",3640.97,
"LP730717",7/18/1973 7:45:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730717",3640.97,
"LP730717",7/18/1973 12:00:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730717",3640.97,
"LP730717",7/18/1973 13:00:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730717",3640.97,
"LP730717",7/19/1973 9:40:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730717",3640.97,
"LP730717",7/19/1973 14:40:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730717",3640.97,
"LP730717",7/20/1973 7:15:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730717",3640.97,
"LP730717",7/20/1973 15:00:00,"LPCR0024","SCUCLP11","Colorado River below Glen Canyon Dam","LP730717",3642.01,
"LP730808",8/8/1973 7:15:00,"LPCR2387","SCUCLP18","HITE BASIN","LP730808",3642.97,
"LP730808",8/8/1973 15:00:00,"LPCR1692","SCUCLP17","Bullfrog Bay","LP730808",3642.97,
"LP730808",8/9/1973 10:20:00,"LPCR1169","SCUCLP16","ESCALANTE RIVER","LP730808",3642.97,
"LP730808",8/9/1973 11:20:00,"LPCR0905","SCUCLP14","OAK CANYON","LP730808",3642.97,
"LP730808",8/9/1973 13:05:00,"LPSJR193","SCUCLP15","CHA CANYON (SAN JUAN R.)","LP730808",3642.97,
"LP730808",8/13/1973 9:30:00,"LPCR0024","SCUCLP12","WAHWEAP BAY--","LP730808",3643.95,
"LP730808",8/13/1973 13:00:00,"LPCR0453","SCUCLP13","CROSSING OF THE FATHERS","LP730808",3643.95,
